mz	time	VT_120305_122	VT_120229_074	VT_120302_068	VT_120307_026	VT_120218_092	VT_120218_020	VT_120305_074	VT_120229_020	VT_120305_086	VT_120306_032	VT_120306_110	VT_120307_098	VT_120222_116	VT_120217_020	VT_120229_122	VT_120302_020	VT_120301_020	VT_120217_110	VT_120229_128	VT_120301_056	VT_120306_020	VT_120306_086	VT_120218_104	VT_120229_068	VT_120218_014	VT_120218_044	VT_120218_110	VT_120218_122	VT_120302_098	VT_120305_080	VT_120217_068	VT_120306_014	VT_120305_026	VT_120305_032	VT_120217_014	VT_120217_104	VT_120302_044	VT_120222_080	VT_120222_098	VT_120218_098	VT_120306_026	VT_120217_026	VT_120222_008	VT_120217_044	VT_120306_008	VT_120301_050	VT_120307_056	VT_120217_086	VT_120305_008	VT_120229_044
337.0127202	155	 	74127	61535	45233	9592	63499	 	109826	31993	 	19744	20708	31564	71437	21410	35910	38108	6077	26471	19897	22821	13062	69348	9852	114387	47117	5109	25684	57559	 	19055	3674	29723	26473	53681	72667	21223	87797	45735	97715	15284	74529	 	23185	39593	9914	 	84918	 	37782
337.0594608	55	27251166	23098121	25034946	18172622	26490943	21917327	15753078	19874989	23176355	17058902	32945867	17940223	26396967	18840544	29748570	16492600	19427225	17952752	30768927	19785419	22538586	15386619	37203441	10868727	21421432	8481402	19714487	24283535	19022047	23258287	18946113	9621200	10784195	19401854	17204167	19160634	17243666	24960901	19592215	13886776	15529571	15574533	4551197	27177338	21410928	20176814	18436804	19687355	22798880	18399081
337.1648697	535	75148	27813	89200	68039	75886	65591	42215	72422	82560	34125	148824	87694	82154	47128	36372	27563	63428	69256	47383	24300	43170	84400	11001	71940	62399	69512	45936	80222	101399	22792	79234	78361	56284	46338	98277	61984	62252	80209	59948	66478	29225	71251	 	98630	60261	56315	77901	112117	140275	119314
337.2334422	354	 	9752	46802	60864	44716	 	13864	 	17835	24385	78797	36290	33712	48156	82066	51991	25544	44472	24258	69860	32080	38732	70645	130408	 	39066	54660	55625	92784	16235	 	 	36959	63085	42732	43471	39218	110427	98981	57028	8471	35390	 	 	82077	60905	 	52608	29370	62790
337.271285	382	3984117	3702227	1563586	2357344	2846920	3066791	1732447	4001967	3384316	2271279	2958909	1450004	2142795	1478358	1483232	1922136	1707976	3094929	1321685	3166027	2438132	3580195	3120872	2533704	2697817	3984084	1922346	3488468	1438028	1343894	3870858	1600378	2225920	1964725	2648251	2566887	2201410	2584179	3300166	1506181	1388909	3386093	488604	3338684	1861740	2507250	1877182	1659756	3566481	1882404
338.0629625	57	2652365	2151164	2429865	1675395	2512589	2059357	1494882	1849575	2184126	1616050	3270135	1780084	2528336	1787489	2965672	1579164	1854129	1720942	2860141	1871489	2184897	1502002	3641544	1016029	1968447	832454	1949576	2337092	1782554	2236291	1824670	949404	1028135	1820323	1613457	1846674	1646349	2312267	1890794	1280194	1468481	1456002	454053	2683235	2004568	1938509	1773489	1885918	2201633	1813088
338.2748224	382	822897	729985	326497	478233	568647	640763	454660	857111	699774	462727	878980	363064	480966	298955	254428	299872	366905	737050	294208	674656	471765	699899	669332	664479	573377	889135	406843	725979	552384	265366	762373	307227	450140	435853	539568	653280	488187	755833	689667	320561	283844	693794	 	695513	369575	496753	344334	386645	690223	525359
338.3392966	567	58810	63113	72055	47527	54247	58339	72255	93328	50499	66137	51187	42151	51934	53320	92071	55672	53596	64615	60845	66454	23651	57344	81907	49116	65675	54285	72321	33147	64108	49951	82172	45693	78938	72855	105199	77645	69422	71374	68955	48908	59939	75670	48939	47682	44714	55270	84497	53182	55023	68591
338.7828813	54	172203	169624	199982	150637	259511	144120	65793	201208	307222	124991	398845	92081	115897	237925	191294	91032	189939	282965	206168	118204	190632	195529	276965	125189	166285	139475	189022	235995	257775	422914	132375	162505	92508	229347	214233	59067	76271	157718	263435	112995	176723	220903	 	151160	186035	175993	129911	190473	263323	194954
338.9633055	48	 	66534	129520	150554	36013	71172	29882	 	25010	 	55257	124815	67851	33290	12633	 	78467	71447	 	86000	41359	81016	45316	 	74715	58461	26894	73789	 	42772	101262	72005	92628	 	98028	149268	70570	54330	75356	72175	31198	82841	 	121984	69597	82814	56325	51528	178691	 
339.0355006	80	708216	416479	594148	461853	344625	625580	291189	485941	628447	495770	811915	675799	549517	468243	574553	366895	516849	300014	337668	425166	749680	431345	539994	709775	698838	437906	437274	583126	542993	595403	560619	284758	44096	475323	448862	581437	537156	524557	495947	319936	588213	473802	308238	684158	847102	287789	477147	481676	470906	488855
339.0635633	57	262823	204950	226157	171246	295765	249725	144646	184740	227556	195485	338452	217301	245262	172546	321684	160638	191972	184246	352985	182221	214671	154676	322325	124710	169378	106434	177403	212808	211871	227427	232802	76177	67064	194394	180875	179211	222908	288061	184500	156994	171558	162198	 	255599	244740	219544	189698	190426	209054	175016
339.11398	366	39401	31297	39563	89996	52503	119136	111014	69564	55149	159613	42911	72499	47107	28108	53590	49063	35945	146823	32224	36070	82986	35767	38643	40509	19417	176203	43702	32507	29073	74918	42657	132688	15822	25908	96421	143951	32958	36779	45716	29043	74320	70538	216726	43280	191342	38752	48334	100766	19996	53222
339.1604876	535	21997	4448	27645	24110	23628	20586	 	26549	14106	 	26606	18220	24694	6640	5695	19939	20694	32781	16779	 	 	16813	30105	20477	19767	19432	27863	20936	27039	 	18453	27269	13807	 	37362	16433	15580	27751	15608	18378	 	20254	 	32458	11859	10726	15031	42566	32409	35855
339.2869303	430	2162215	1338612	1175576	1806585	1478013	1612763	1352618	1219035	1729216	1247812	1117227	1461172	1132228	995989	1967953	1298178	1176122	1212112	1225873	1538859	1555965	1388030	1807251	1343843	1562910	2193545	1783942	1937777	1147636	1354742	2488420	1191113	1212150	2363656	1811434	1406594	1388001	2076264	1828249	1978413	1125807	1912018	 	1398118	1703990	1324369	1174791	1257339	2177736	964365
339.973041	85	190965	79274	165959	192320	72705	80987	95788	112748	112707	157635	195970	253159	148189	104229	119595	51244	133475	154367	19544	99000	126019	170740	123324	135519	153942	125076	153520	89748	160424	81110	100776	98095	99939	83948	151855	169576	127840	94819	171726	89456	78915	188818	24257	170905	124546	78477	127956	108485	155348	162535
340.2586177	251	91356	45006	49568	107568	145517	110631	70809	329037	67213	211435	83514	80290	57865	246588	57349	263905	100432	22266	14193	122795	341490	29454	70378	117196	139099	236555	131363	135320	132936	91350	185088	243642	235162	179753	100610	90681	233363	47996	99316	50459	203276	124659	148556	304642	397318	100544	161998	146781	438153	200620
340.2821428	509	4162	 	36914	14608	 	12747	10564	 	21791	 	123208	24275	 	 	 	 	14240	21376	12132	26780	 	18948	 	43590	10706	15346	 	28846	127729	 	8894	 	 	 	16006	49413	65877	95559	 	13770	 	 	 	8091	 	 	 	30414	24937	85656
340.2903253	419	376464	187451	175232	342407	235085	314826	213001	220338	300413	196732	233100	208505	212781	131226	323347	239317	190028	263519	177031	254554	250558	285705	340118	271112	249801	371244	267079	326265	155097	212860	403650	188767	239774	483371	397328	226652	264594	272432	351855	330779	134090	354663	 	260371	303449	191567	261805	241396	398136	193091
340.7797535	56	211985	148742	235874	148318	237245	339252	117624	152129	219489	182050	709655	226329	106588	200010	243199	390605	142961	57734	197427	169408	230890	143467	381967	214377	327335	137772	121146	217942	174338	183897	144707	145609	407262	135768	284575	113938	94450	350239	164588	161901	210184	567334	 	167926	280539	160943	132761	213614	435231	154013
340.9296065	48	326286	475663	318928	210214	426385	503457	249998	316824	370987	215387	456347	189141	476533	365847	403399	408018	324644	222532	468179	317817	368249	233999	490554	232702	376554	238720	291779	413190	187620	345785	340203	273215	212215	380889	428996	354263	282749	413233	328271	329328	298095	236100	166611	335605	409295	448115	330032	311744	367495	235211
340.9615383	57	321937	120286	196085	377348	161814	230744	138421	125212	213250	193886	290387	267920	173620	307196	343992	153704	230554	203914	296552	199201	206940	284731	357934	304562	207323	211789	349690	154419	268279	255454	137578	158996	156016	154382	113248	310875	164789	245172	203739	229352	280792	178738	 	228713	195123	91134	185370	294438	188923	244944
341.2638052	494	149344	100692	179837	117862	179447	162967	90025	136701	118660	70656	162462	124139	126916	182181	115785	157321	127391	77528	147241	126872	80634	155160	124265	103603	127594	72231	148342	111468	150787	101314	177246	81427	199772	219734	190540	108751	177536	137182	190952	166384	105294	134941	141367	108545	155678	106986	116718	133729	68392	152945
341.3027816	527	122088	77174	82448	189683	194380	231291	143808	76281	169434	144233	71183	126979	150954	91097	199688	184825	189141	80164	162303	200983	105249	140840	53041	144003	226430	84798	164840	153559	79060	99944	67058	78916	107161	91703	262650	59266	184758	78344	64863	154258	96115	239765	 	74817	85822	107294	151304	131995	77682	57664
341.6705211	378	 	194806	99322	144259	154837	81491	 	75393	 	76033	 	87499	55933	201943	127638	64159	92108	127477	54042	72090	417176	204087	240921	194097	102108	99603	58585	76855	 	 	65030	 	 	156710	210748	31161	114494	246959	75549	57777	 	155053	 	142674	141700	83354	97880	179869	 	13444
341.9382809	54	57445	176682	 	262912	240920	 	212690	243669	280984	82444	107677	 	46520	212242	212058	295186	77523	113075	423368	63183	350811	 	267700	74172	142983	265521	 	 	102965	154125	 	231520	193932	 	297728	180506	 	308843	124071	259758	82083	 	 	293195	129362	188142	153242	 	295858	74734
342.012522	250	172583	83625	132640	31967	86535	14603	135191	274975	100726	100864	192457	 	159942	70512	115272	24607	77472	93553	203342	185949	76256	 	208795	137853	184259	61279	146791	285187	147733	86685	146885	 	81889	90908	217729	60192	28665	205506	175867	14253	107982	73892	39645	87539	 	206654	127950	134378	82846	55539
342.1593522	537	33280	 	37040	 	43455	 	 	47717	27124	 	 	32923	35557	13940	6240	29646	24616	36061	24155	20338	 	 	 	16364	 	28320	21301	 	43916	 	60596	43832	 	 	60729	20586	28425	41734	36052	87640	 	44668	 	55616	60496	42314	48281	59781	31614	40224
342.2615114	278	67914	26452	55861	38163	61718	45570	54400	45706	47266	112016	98516	48746	27791	20927	24722	25166	30473	182879	47117	33705	37580	35477	6622	78777	133358	19438	80314	63754	101977	67475	64406	67880	 	21396	43226	41094	26140	156498	76551	11615	253286	39931	 	20648	29580	66067	22562	89640	22731	100362
342.6768182	438	246021	404187	167316	284283	149685	309075	264698	53298	307653	147093	431192	354244	181801	425586	315680	265291	373952	180818	269918	400690	164509	273413	46456	548461	228912	321204	298085	614016	413365	264746	444873	263609	265518	208780	219092	339543	298571	390827	211889	313267	116451	434200	 	97558	109096	308338	209657	266876	224458	223658
342.7767248	54	107195	83627	135720	113839	160801	176315	62213	84955	141641	126220	222076	 	 	81775	103664	32376	85482	18869	76457	106287	131823	116706	266054	88449	257103	114986	60798	125267	51407	98090	90038	138013	84238	60261	64609	153883	57047	56199	 	124953	252940	92986	 	170016	158619	76034	61951	75210	101336	112299
342.8606935	52	646127	593270	635580	793246	367713	325321	572664	462600	619250	583825	976737	1340002	574933	528509	407551	411042	534295	575974	1092067	502706	516105	1083872	591859	546832	504341	538648	672233	444201	635599	560146	519582	329947	640047	447466	686881	746596	497814	430100	729615	426174	480308	911217	 	612098	484309	512539	474712	491749	598576	614133
342.9276848	47	33933	66623	 	 	122040	66185	 	100942	 	 	37271	 	59982	58676	44605	112168	7641	31156	25147	48515	 	 	63479	18766	 	 	30703	147348	28568	 	132	45900	 	75567	77203	14544	 	57579	 	 	34915	29859	 	88048	43584	44779	65832	87718	 	27945
342.9588142	55	200879	126316	103511	223797	115310	138867	 	109709	308655	132980	213841	165385	112668	133463	145705	84460	129831	114971	222838	197846	281857	116414	219566	167251	182113	142575	186189	85805	141826	117512	132607	182744	92432	100552	80834	195326	115695	157978	136577	175339	200888	166233	 	153171	138806	119726	135969	150583	162998	196644
342.9868535	50	127245	250002	120052	129007	107973	111703	216161	108949	156069	114936	142947	114110	105169	91508	259540	95825	141766	109794	67970	108379	109035	143294	138638	123817	220094	107171	150160	147809	112484	131744	97196	124571	102945	139853	161868	135781	108823	152313	148820	103490	125789	143446	47683	169236	137670	138117	125924	107103	110155	144960
343.0444355	119	87421	72678	72145	4924	37134	 	26850	25801	30240	24967	61582	153530	39895	30809	75677	68436	102962	16622	 	151192	143154	26950	55808	76706	149763	48501	58127	31721	12350	105508	27008	47513	25077	77123	19574	84338	58026	37486	23772	33033	 	38027	 	 	 	66796	54882	21809	26949	77829
343.1518622	259	35171	69199	92565	57813	70589	133997	27696	102180	55722	25949	61198	97919	91230	36462	115605	15177	57051	111266	35375	47356	27582	106906	109893	54591	130602	59854	36663	58349	42120	47927	91203	36504	51077	35088	40675	43770	78069	45834	61724	64787	83923	104307	10041	53864	33659	36637	42363	48154	38388	36196
343.2820126	416	223462	 	90004	316290	212828	167678	155155	 	214979	142812	65527	105685	103734	116572	92591	230890	53005	181669	69923	80934	258400	96414	176615	189878	169770	151378	62722	92662	133357	104775	273089	111013	129330	157498	186575	161609	149901	142134	161975	107079	400784	164905	212748	104428	212129	182587	130517	113259	192247	168960
344.0115349	279	109771	135587	260298	155811	256125	136973	174762	146865	96421	172611	152919	291345	386997	229466	182228	187230	259073	244825	168237	 	131226	149230	280529	183903	188225	151921	194964	187988	141391	118482	134061	94275	107878	107356	 	240212	205623	293531	120064	226058	153883	254533	147288	98241	119163	 	179115	128387	106416	117496
344.2407291	268	17944	16265	119552	454252	125138	452364	1000031	84945	9154	198804	544406	6981	377481	45749	25436	64047	 	37527	142664	694930	392459	155622	528936	937171	228124	48427	69728	115297	142334	 	58327	65565	 	1299151	89754	495214	204596	734256	754785	1628002	589475	70871	 	237170	93795	67679	43955	172708	 	325411
344.2772151	296	23284	14405	55010	22993	9099	11032	 	36677	77716	 	134678	41762	31411	10605	15165	5090	44570	275129	44799	14986	 	20473	 	38135	14826	 	70380	52397	87997	3751	28090	 	 	7131	15912	32445	35655	135518	 	40425	 	 	 	15131	45448	56219	14229	65009	30146	116839
344.7277959	57	359834	202615	123567	299936	166786	372282	104836	171939	105863	131235	160283	180019	 	82756	273168	273091	284469	126276	77370	81840	118326	124727	146222	90037	117273	128234	134724	111246	114067	150324	134656	143004	104290	123492	468315	112839	102731	105737	42618	94758	113030	134806	 	128475	107606	157810	67249	96343	102584	87891
344.8652492	49	242923	368499	318079	244006	473543	681834	142350	262761	254863	232622	344089	433183	334159	445434	333816	251406	303220	176709	529798	302482	322792	279986	287775	204396	283283	181590	213645	265063	171747	338826	211436	517831	238595	391078	348545	198321	211971	322232	232769	224508	277540	207935	40316	291632	308351	268114	340566	280754	337816	243529
345.0167657	132	99099	75318	151178	20539	49487	90302	79077	157468	262782	231905	164287	169095	54464	94301	118545	25837	133754	75537	34598	99506	73244	182658	138825	128185	112148	78899	81611	91484	69241	55702	53232	44806	 	60077	198249	68963	74191	85304	148764	 	179187	69972	42308	69606	49928	129226	18686	64935	74951	122863
345.0456763	52	124671	30133	 	144408	369343	92457	32501	82163	407567	75710	149098	375171	274419	103843	116448	122573	49906	102430	157623	 	273116	290654	93621	385640	66050	99733	136269	131695	 	247770	42944	48245	84867	275869	60007	140642	 	188036	86846	137845	55557	119599	 	127966	91159	65333	80251	63769	12802	104171
345.203783	251	41805	32083	210009	82330	42116	34575	54770	127438	51514	199783	130580	88525	134876	88138	14640	47445	234695	172858	93355	140704	22292	98813	146805	176266	106009	64710	19786	52997	74402	125701	210061	301937	91550	228041	39726	102779	46891	72848	139013	168068	63281	78941	 	72104	70937	90780	147944	124090	160413	59874
345.2440467	282	 	23324	30242	68631	173537	33698	153257	 	 	 	40516	 	33108	 	 	 	 	 	23752	74114	33354	40182	30132	113575	5720	 	17573	971	27392	 	 	 	 	206974	44817	79942	37909	100487	108619	191673	44268	 	 	64887	 	 	7518	37606	 	38291
345.9808774	83	67034	49180	120748	97831	177369	107381	56149	78608	106870	53065	51877	26862	80334	85991	115307	101803	59200	49104	20528	132249	137046	64755	74521	94922	151386	67776	50773	73574	104333	122103	146328	127826	89382	148277	85011	80666	76831	59989	107810	76117	80522	67209	 	115608	138254	60759	104574	116080	114660	71923
346.0069494	83	13410756	10492773	13392094	11821060	 	12172380	11571709	12743491	12455523	8864981	14256715	14567494	12563549	12118415	12913151	10193233	11706090	12074286	9532558	11453548	12978677	12414899	10251226	9000726	13146473	10575079	10447914	 	11436374	 	12599955	9365438	10016507	 	12398198	 	13409051	 	13051114	8909169	11603960	12415203	9244019	741390	13988514	11273998	10223013	12105112	13659497	13697665
346.2072499	157	 	30259	68495	63357	79882	38899	 	65835	 	79135	47207	93844	92841	64838	16859	55480	78390	36818	74427	134760	 	79953	52818	95295	51960	57676	62240	71039	47951	23623	61197	60503	19573	87059	43298	35755	24426	24049	47593	33762	33879	72818	 	64144	50119	39909	55682	62351	73966	51004
346.2563599	287	143371	30580	131251	123714	 	289234	210975	35690	 	72523	146187	38543	232861	58924	71243	 	14608	152593	132485	236245	59986	150884	103275	336544	92717	57209	162462	247342	135045	55657	88985	92454	16988	485697	42420	232643	270954	215029	116701	87451	62402	76333	 	128851	55695	32691	13252	157090	20652	403363
346.3081103	320	94508	102606	117994	90914	131669	80297	93799	96606	125919	89532	114742	87985	98812	88484	101024	65204	103260	107496	91480	90465	62923	122897	123836	92224	52830	49478	129645	123029	92504	103186	90785	72339	104573	84114	103170	86154	97384	93647	99461	106833	48732	94701	133430	81986	43217	103412	129286	105893	90229	90201
346.691766	403	 	540994	148823	181704	155321	366021	151955	104713	 	 	250015	114201	110627	287433	54365	297331	242114	195254	199862	138876	 	164716	120914	482334	252563	326206	187582	660876	 	 	214395	105338	 	175424	273540	344636	343192	269172	224882	60089	 	465396	 	277922	 	356091	93800	249109	177277	189210
346.7249562	57	392273	121314	217383	371199	68094	130029	186644	132472	227639	183222	225424	258096	130214	138821	131723	98440	155970	136451	503927	154410	151603	188356	294723	178610	199035	161892	275368	164983	273502	174116	109470	141167	77855	128580	330640	203007	125509	106736	124906	118119	180487	124950	 	194316	169826	57542	114107	185163	193402	181496
